2024-03-17T02:50:00,climate,_tag_source,BOM,_tag_loc_name,Trentham East (CFA),_field_air_temp,11.2,_field_rel_hum,76.0
2024-03-17T02:40:00,climate,_tag_source,BOM,_tag_loc_name,Trentham East (CFA),_field_air_temp,11.1,_field_rel_hum,76.0
2024-03-17T02:30:00,climate,_tag_source,BOM,_tag_loc_name,Trentham East (CFA),_field_air_temp,11.2,_field_rel_hum,75.0
2024-03-17T02:20:00,climate,_tag_source,BOM,_tag_loc_name,Trentham East (CFA),_field_air_temp,12.0,_field_rel_hum,71.0
2024-03-17T02:10:00,climate,_tag_source,BOM,_tag_loc_name,Trentham East (CFA),_field_air_temp,12.3,_field_rel_hum,68.0
2024-03-17T02:00:00,climate,_tag_source,BOM,_tag_loc_name,Trentham East (CFA),_field_air_temp,12.5,_field_rel_hum,68.0
2024-03-17T01:50:00,climate,_tag_source,BOM,_tag_loc_name,Trentham East (CFA),_field_air_temp,12.6,_field_rel_hum,66.0
2024-03-17T01:40:00,climate,_tag_source,BOM,_tag_loc_name,Trentham East (CFA),_field_air_temp,12.1,_field_rel_hum,68.0
2024-03-17T01:30:00,climate,_tag_source,BOM,_tag_loc_name,Trentham East (CFA),_field_air_temp,11.0,_field_rel_hum,74.0
2024-03-17T01:20:00,climate,_tag_source,BOM,_tag_loc_name,Trentham East (CFA),_field_air_temp,10.5,_field_rel_hum,80.0
2024-03-17T01:00:00,climate,_tag_source,BOM,_tag_loc_name,Trentham East (CFA),_field_air_temp,11.1,_field_rel_hum,76.0
2024-03-17T00:50:00,climate,_tag_source,BOM,_tag_loc_name,Trentham East (CFA),_field_air_temp,11.7,_field_rel_hum,74.0
2024-03-17T00:40:00,climate,_tag_source,BOM,_tag_loc_name,Trentham East (CFA),_field_air_temp,12.6,_field_rel_hum,71.0
2024-03-17T00:20:00,climate,_tag_source,BOM,_tag_loc_name,Trentham East (CFA),_field_air_temp,12.9,_field_rel_hum,68.0
2024-03-17T00:10:00,climate,_tag_source,BOM,_tag_loc_name,Trentham East (CFA),_field_air_temp,13.4,_field_rel_hum,66.0
2024-03-17T00:00:00,climate,_tag_source,BOM,_tag_loc_name,Trentham East (CFA),_field_air_temp,13.8,_field_rel_hum,67.0
2024-03-16T23:50:00,climate,_tag_source,BOM,_tag_loc_name,Trentham East (CFA),_field_air_temp,14.1,_field_rel_hum,67.0
2024-03-16T23:40:00,climate,_tag_source,BOM,_tag_loc_name,Trentham East (CFA),_field_air_temp,14.1,_field_rel_hum,68.0
2024-03-16T23:30:00,climate,_tag_source,BOM,_tag_loc_name,Trentham East (CFA),_field_air_temp,14.1,_field_rel_hum,69.0
2024-03-16T23:20:00,climate,_tag_source,BOM,_tag_loc_name,Trentham East (CFA),_field_air_temp,14.1,_field_rel_hum,71.0
2024-03-16T23:10:00,climate,_tag_source,BOM,_tag_loc_name,Trentham East (CFA),_field_air_temp,14.3,_field_rel_hum,73.0
2024-03-16T23:00:00,climate,_tag_source,BOM,_tag_loc_name,Trentham East (CFA),_field_air_temp,15.0,_field_rel_hum,66.0
2024-03-16T22:50:00,climate,_tag_source,BOM,_tag_loc_name,Trentham East (CFA),_field_air_temp,14.0,_field_rel_hum,69.0
2024-03-16T22:40:00,climate,_tag_source,BOM,_tag_loc_name,Trentham East (CFA),_field_air_temp,13.6,_field_rel_hum,69.0
2024-03-16T22:30:00,climate,_tag_source,BOM,_tag_loc_name,Trentham East (CFA),_field_air_temp,13.5,_field_rel_hum,64.0
2024-03-16T22:20:00,climate,_tag_source,BOM,_tag_loc_name,Trentham East (CFA),_field_air_temp,12.5,_field_rel_hum,64.0
2024-03-16T22:10:00,climate,_tag_source,BOM,_tag_loc_name,Trentham East (CFA),_field_air_temp,11.5,_field_rel_hum,73.0
